target,in_tradock,in_bioscore,tradock_spearman,bioscore_spearman,delta_spearman,tradock_pearson,bioscore_pearson,delta_pearson,tradock_top20_spearman,bioscore_top20_spearman,delta_top20_spearman,tradock_auc_pos,bioscore_auc_pos,delta_auc_pos,tradock_auc_any,bioscore_auc_any,delta_auc_any,tradock_auc_med,bioscore_auc_med,delta_auc_med,tradock_auc_high,bioscore_auc_high,delta_auc_high,tradock_auc_dockq,bioscore_auc_dockq,delta_auc_dockq,tradock_success@1,bioscore_success@1,delta_success@1,tradock_success@2,bioscore_success@2,delta_success@2,tradock_success@5,bioscore_success@5,delta_success@5,tradock_success@10,bioscore_success@10,delta_success@10,tradock_success@100,bioscore_success@100,delta_success@100,tradock_success_any@1,bioscore_success_any@1,delta_success_any@1,tradock_success_any@2,bioscore_success_any@2,delta_success_any@2,tradock_success_any@5,bioscore_success_any@5,delta_success_any@5,tradock_success_any@10,bioscore_success_any@10,delta_success_any@10,tradock_success_any@100,bioscore_success_any@100,delta_success_any@100,tradock_hitrate@1,bioscore_hitrate@1,delta_hitrate@1,tradock_hitrate@2,bioscore_hitrate@2,delta_hitrate@2,tradock_hitrate@5,bioscore_hitrate@5,delta_hitrate@5,tradock_hitrate@10,bioscore_hitrate@10,delta_hitrate@10,tradock_hitrate@100,bioscore_hitrate@100,delta_hitrate@100
S-T124.1,1,1,0.026685839291485523,0.6500316868153221,-0.6233458475238366,-0.23562347309900938,0.21348618259115856,-0.4491096556901679,-0.4510119781713275,-0.43512061652435113,-0.015891361646976354,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S-T125.1,1,1,-0.344671170334865,0.5374857098054527,-0.8821568801403177,-0.3014868385823804,0.5064623451453544,-0.8079491837277348,-0.2902255639097744,0.34586466165413526,-0.6360902255639096,0.3192186088527552,0.8735772357723577,-0.5543586269196025,0.3021848739495799,0.8631507775524002,-0.5609659036028203,0.31261446886446886,0.8889798145117295,-0.5763653456472606,0.2566844919786096,0.7633136094674555,-0.506629117488846,0.3021848739495799,0.8631507775524002,-0.5609659036028203,0.0,1.0,-1.0,0.0,1.0,-1.0,0.0,1.0,-1.0,0.0,1.0,-1.0,1.0,1.0,0.0,0.0,1.0,-1.0,0.0,1.0,-1.0,0.0,1.0,-1.0,0.0,1.0,-1.0,1.0,1.0,0.0,0.0,1.0,-1.0,0.0,1.0,-1.0,0.0,1.0,-1.0,0.0,1.0,-1.0,0.29,0.75,-0.46
S-T125.2,1,1,-0.04822979796924673,-0.2189407075876737,0.17071090961842697,0.26316645167631,-0.08042476875514916,0.3435912204314591,-0.34386766694570997,-0.44394293982050087,0.1000752728747909,0.5955882352941176,0.5473529411764706,0.04823529411764704,0.6049523809523809,0.6236190476190476,-0.01866666666666672,0.5955882352941176,0.5473529411764706,0.04823529411764704,0.4462099811676083,0.39759887005649713,0.04861111111111116,0.6049523809523809,0.6236190476190476,-0.01866666666666672,0.0,1.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.8,0.19999999999999996,0.9,0.9,0.0,0.92,0.94,-0.019999999999999907
S-T125.3,1,1,-0.042793221487433454,-0.06959297120306018,0.02679974971562673,-0.028107703326298465,0.03638969017364849,-0.06449739349994696,0.24348120172323529,-0.1731589912876425,0.4166401930108778,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S-T125.4,1,1,-0.44063881436154584,0.5103922309260663,-0.9510310452876122,-0.14626536761940637,0.3609645860465853,-0.5072299536659917,0.31464077263387,0.36356816550755794,-0.048927392873687914,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S-T131.1,1,1,-0.05036511655654606,-0.05458907084813123,0.004223954291585168,-0.21238693424704908,-0.12814836227535173,-0.08423857197169735,-0.31061497415722555,-0.08485091976977868,-0.22576405438744687,0.11666666666666665,0.27555555555555555,-0.1588888888888889,0.24581005586592178,0.2532588454376164,-0.0074487895716946195,0.1282051282051282,0.30219780219780223,-0.17399267399267404,0.0,,,0.24581005586592178,0.2532588454376164,-0.0074487895716946195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0
S-T132.1,1,1,0.25685074328025537,-0.033440627728420484,0.29029137100867586,0.3145293728842276,-0.04287429653357001,0.3574036694177976,0.4698800509420785,-0.28614490281729144,0.75602495375937,0.9171122994652406,0.2032085561497326,0.713903743315508,0.9802469135802468,0.30246913580246915,0.6777777777777777,0.8829787234042553,0.18085106382978722,0.7021276595744681,0.0,,,0.9730662983425414,0.3225138121546961,0.6505524861878453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.5,0.0,0.5,0.6,0.0,0.6,0.4,0.0,0.4,0.08,0.01,0.07
S-T133.1,1,1,0.4651086043865602,-0.600643300548603,1.0657519049351634,0.3929032802962146,-0.48102164746116816,0.8739249277573827,0.4621754185070273,-0.47855544021328567,0.9407308587203129,0.7072392132633096,0.21697044588610853,0.4902687673772011,0.7089963280293757,0.22276621787025708,0.48623011015911866,0.6686159844054581,0.30571799870045485,0.36289798570500326,0.0,,,0.7118523051815586,0.23113015095879239,0.4807221542227662,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.8,0.0,0.8,0.4,0.0,0.4,0.59,0.22,0.37
S-T136.1,1,1,0.47724527573727277,0.44190500899298846,0.03534026674428431,0.5148607627034829,0.5113091171246754,0.003551645578807494,0.1264584206989912,0.3130173948564887,-0.18655897415749753,0.8075929238719937,0.8984833164812942,-0.09089039260930054,0.7303609341825903,0.7698924731182796,-0.03953153893568928,0.7773206056616195,0.7027889784946236,0.0745316271669959,0.0,,,0.0,,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
S-T136.2,1,1,0.06848096946561454,0.48985598136518693,-0.4213750118995724,0.048793749320728316,0.5051143132285674,-0.45632056390783904,-0.1522804480586773,0.07680731601937822,-0.22908776407805553,0.5622551524442173,0.7066939192641799,-0.1444387668199626,0.6024242424242423,0.7885714285714286,-0.18614718614718628,0.5635302197802198,0.7122252747252746,-0.14869505494505486,0.0,,,0.24203821656050956,0.7112526539278132,-0.46921443736730367,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.5,1.0,-0.5,0.8,1.0,-0.19999999999999996,0.9,1.0,-0.09999999999999998,0.97,0.99,-0.020000000000000018
S-T136.3,1,1,0.015695546828724788,0.39556823892117904,-0.3798726920924542,0.0509402486842072,0.36662741546917,-0.3156871667849628,-0.17270029116720284,0.0203543867205419,-0.19305467788774475,0.5474482475917196,0.6575117852018857,-0.11006353761016607,0.4408658008658008,0.7655411255411254,-0.3246753246753246,0.46625556697499143,0.7067488866050017,-0.24049331963001025,0.0,,,0.38621794871794873,0.5625,-0.17628205128205127,0.0,1.0,-1.0,0.0,1.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.97,0.98,-0.010000000000000009
S-T138.1,1,1,0.21159648847182239,-0.3688098690816687,0.580406357553491,0.19823354069052068,-0.16844086799930552,0.3666744086898262,-0.29121187903634044,0.46757377146630075,-0.7587856505026411,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S-T138.2,1,1,-0.18326647323131423,0.47015573342316497,-0.6534222066544793,-0.01731693188487588,0.12429737726008491,-0.1416143091449608,0.036240299762879236,-0.38792729034297874,0.424167590105858,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S-T140.1,1,1,0.07048370220633537,-0.17159882171951601,0.2420825239258514,0.26715619796506507,-0.2552858167636549,0.52244201472872,-0.012052738391102324,0.13855437399574114,-0.15060711238684346,0.5468888888888889,0.2808219178082192,0.2660669710806697,0.5556129032258065,0.26675496688741723,0.28885793633838924,0.465679012345679,0.38050964187327824,0.08516937047240075,0.0,,,0.5701798201798202,0.29102564102564105,0.2791541791541791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.89,0.81,0.07999999999999996
S-T141.1,1,1,0.02107707288725726,0.3465736016656878,-0.32549652877843055,-0.1395370042047955,0.2561268965172568,-0.39566390072205226,-0.28517216072425106,0.5723178178650822,-0.8574899785893333,0.2940950920245399,0.8132668711656441,-0.5191717791411042,0.31187290969899667,0.6956521739130435,-0.3837792642140468,0.0,,,0.0,,,0.31187290969899667,0.6956521739130435,-0.3837792642140468,0.0,1.0,-1.0,0.0,1.0,-1.0,0.0,1.0,-1.0,0.0,1.0,-1.0,1.0,1.0,0.0,0.0,1.0,-1.0,0.0,1.0,-1.0,0.0,1.0,-1.0,0.0,1.0,-1.0,1.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.5,-0.5,0.0,0.2,-0.2,0.0,0.1,-0.1,0.06,0.18,-0.12
S-T142.1,1,1,0.16749267374960886,-0.13031441524178258,0.2978070889913914,0.3103307154192259,-0.07932096946537326,0.38965168488459917,0.3361035818334418,-0.020369789209859542,0.35647337104330135,0.7114766496502174,0.4027830728173846,0.3086935768328328,0.7083562901744719,0.3764814814814815,0.3318748086929904,0.718048780487805,0.422108575924469,0.295940204563336,0.0,,,0.7083562901744719,0.3764814814814815,0.3318748086929904,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.8,0.0,0.8,0.7,0.0,0.7,0.38,0.21,0.17
S-T143.1,1,1,0.19535995620809724,0.18503552011165006,0.010324436096447176,0.21773095088648053,0.24655230483606505,-0.028821353949584516,-0.4498874740409517,0.8598351890799428,-1.3097226631208945,0.6335752430508009,0.5549774065452554,0.07859783650554553,0.5984319315751959,0.5277263007840343,0.07070563079116166,0.5837209302325581,0.5525839793281654,0.031136950904392724,0.5031645569620253,0.7573839662447257,-0.25421940928270037,0.5984319315751959,0.5277263007840343,0.07070563079116166,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.2,0.8,0.9,0.4,0.5,0.71,0.67,0.039999999999999925
S-T144.1,1,1,-0.10417137306161806,-0.47428271319103216,0.3701113401294141,0.38066559415996093,-0.5435158361781481,0.9241814303381091,0.07927547497250363,0.26339742666242183,-0.18412195168991818,0.4060024009603842,0.19346246973365616,0.21253993122672804,0.4662698412698413,0.17857142857142858,0.2876984126984127,0.3786473266992748,0.262987012987013,0.11566031371226182,0.0,,,0.39984631147540983,0.16916322314049587,0.23068308833491397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.71,0.10000000000000009
S-T146.1,1,1,0.1894228347577854,-0.05940781800766838,0.2488306527654538,0.2283726570086485,-0.08086384719160003,0.3092365042002485,-0.7707664717279803,0.6841105406438407,-1.454877012371821,0.7266042780748664,0.4065855404438081,0.32001873763105826,0.5188492063492063,0.5697064989517819,-0.050857292602575654,0.702247191011236,0.29585798816568043,0.4063892028455556,0.0,,,0.6596747226022192,0.45637254901960783,0.20330217358261132,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.7,0.0,0.7,0.36,0.28,0.07999999999999996
S-T146.2,1,1,-0.2504745143398062,0.05034779416290698,-0.3008223085027132,-0.3205679364231995,-0.06645558703024676,-0.2541123493929527,0.0474219346314206,-0.40572099629104297,0.45314293092246355,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S-T146.3,1,1,0.27558077462355,-0.05547674795493317,0.3310575225784832,0.1843697465448552,-0.11598255239020884,0.30035229893506404,0.2723516261021961,-0.5273512095441415,0.7997028356463376,0.6542145593869731,0.2620481927710843,0.39216636661588883,0.7060280759702725,0.33160173160173156,0.37442634436854094,0.0,,,0.0,,,0.7060280759702725,0.33160173160173156,0.37442634436854094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.2,0.0,0.2,0.1,0.0,0.1,0.05,0.02,0.030000000000000002
S-T151.1,1,1,0.5413850234752777,0.758791780760929,-0.2174067572856513,0.5003223014257585,0.6618050589331672,-0.1614827575074087,0.856909277976177,-0.30280022916826344,1.1597095071444405,0.7880235706322662,0.8998248128682911,-0.11180124223602483,0.7726315789473684,0.908825910931174,-0.1361943319838056,0.7754103535353536,0.9075126262626263,-0.1321022727272727,0.8273593073593073,0.9058008658008658,-0.07844155844155853,0.7818969667790082,0.9061145883485796,-0.12421762156957139,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.8,0.19999999999999996,1.0,0.9,0.09999999999999998,0.77,0.81,-0.040000000000000036
S-T151.2,1,1,0.018811727246662,0.3125449175947885,-0.29373319034812645,0.004481507528808028,-0.060344927093351396,0.06482643462215942,0.0030109164845346413,-0.39217187211063703,0.3951827885951717,0.6458333333333333,0.3766025641025641,0.26923076923076916,0.7421383647798743,0.19496855345911945,0.5471698113207548,0.0,,,0.0,,,0.5796178343949044,0.40552016985138,0.17409766454352443,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.1,0.1,0.0,0.02,0.01,0.01
S-T151.3,1,1,-0.21502756685956922,0.10605237129273647,-0.3210799381523057,-0.15032383570856903,0.07530153105616859,-0.2256253667647376,-0.09197167332985598,0.3626096300955798,-0.4545813034254358,0.31578125,0.7067187500000001,-0.39093750000000005,0.26582278481012656,0.12658227848101267,0.1392405063291139,0.0,,,0.0,,,0.2951167728237792,0.7473460721868366,-0.4522292993630574,0.0,1.0,-1.0,0.0,1.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,-0.019999999999999997
S-T151.4,1,1,-0.3212225131271018,0.19809231138350858,-0.5193148245106104,-0.37000824167034496,0.2782371981394312,-0.6482454398097761,-0.44352422213069664,0.5351904051260326,-0.9787146272567292,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S-T151.5,1,1,0.26729481440523206,0.05292866074504818,0.21436615366018388,0.10555140259466828,-0.02351097433848778,0.12906237693315606,-0.16415667304667547,-0.119683930260252,-0.04447274278642348,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S-T152.1,1,1,-0.13048023840769368,0.16841929510981218,-0.29889953351750587,-0.15267265351225048,0.14555404652617537,-0.2982267000384259,-0.44611919223297913,-0.7620490569765762,0.3159298647435971,0.3941441441441441,0.5512566137566137,-0.1571124696124696,0.4048202614379085,0.41568791946308725,-0.01086765802517875,0.42469069392146314,0.6040398450470392,-0.1793491511255761,0.42305555555555563,0.4969381506429884,-0.07388259508743278,0.4324675324675325,0.3755555555555556,0.056911976911976914,0.0,1.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,-1.0,0.5,1.0,-0.5,0.8,0.8,0.0,0.9,0.9,0.0,0.89,0.88,0.010000000000000009
S-T153.1,1,1,0.3731483501754535,-0.22148042311841362,0.5946287732938671,0.42052730318893006,-0.18302872305512985,0.6035560262440599,-0.010546146092214534,-0.6227416700786843,0.6121955239864698,0.7207792207792207,0.35105519480519476,0.369724025974026,0.7207792207792207,0.35105519480519476,0.369724025974026,0.7157001414427157,0.4085122797994085,0.30718786164330714,0.6197916666666666,0.4875,0.13229166666666664,0.7207792207792207,0.35105519480519476,0.369724025974026,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.8,0.4,0.4,0.7,0.6,0.09999999999999998,0.78,0.49,0.29000000000000004
S-T154.1,1,1,0.029826546422564007,-0.0746151725663502,0.1044417189889142,0.13931737544380401,-0.0442212530039537,0.1835386284477577,-0.20256047067855631,0.003012051608603068,-0.2055725222871594,0.0,,,0.33939393939393936,0.7012195121951219,-0.36182557280118255,0.0,,,0.0,,,0.33939393939393936,0.7012195121951219,-0.36182557280118255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,-0.01
S-T158.1,1,1,0.17988109151638618,-0.23559489015133944,0.4154759816677256,0.06668574195323979,-0.2672535188595501,0.3339392608127899,0.36562384806167564,-0.6792176377399918,1.0448414858016675,0.37236842105263157,0.3407894736842105,0.031578947368421095,0.3870673952641166,0.3242258652094717,0.06284153005464488,0.6657573812580231,0.49582798459563543,0.16992939666238766,0.0,,,0.35177759957230686,0.32264100507885596,0.029136594493450907,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.6,0.4,1.0,0.6,0.4,0.77,0.77,0.0
S-T159.1,1,1,-0.08504636853625964,0.08188333857886729,-0.16692970711512695,-0.039261836589994124,-0.1571034004385332,0.11784156384853905,-0.018072309651618407,0.19277130295059636,-0.21084361260221476,0.22912,0.31616,-0.08704,0.3955479452054794,0.22602739726027396,0.16952054794520546,0.22775175644028103,0.3439695550351288,-0.1162177985948478,0.0,,,0.34139960758665794,0.13865271419228253,0.2027468933943754,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.5,0.5,1.0,0.8,0.19999999999999996,0.9,0.5,0.4,0.91,0.9,0.010000000000000009
S-T159.2,1,1,0.0966411042800465,-0.409301763557459,0.5059428678375055,0.10542285213031788,-0.7604311778661854,0.8658540299965033,-0.48141828747122367,-0.4562901866073002,-0.025128100863923475,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S-T159.3,1,1,0.006284055156979111,0.11851405406319168,-0.11222999890621257,-0.18403889836486365,0.08386993809419936,-0.267908836459063,-0.059002339992505655,0.38639562749670076,-0.4453979674892064,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S-T159.4,1,1,-0.24281601610689796,0.2359011936518024,-0.47871720975870036,0.011488608017481739,0.4052157214549863,-0.39372711343750455,0.25765239476573937,0.6933605939583705,-0.4357081991926311,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S-T159.5,1,1,-0.23233376807475817,-0.19682893569693574,-0.035504832377822426,-0.049122305006570416,-0.08616993544233484,0.03704763043576442,-0.05141839042602484,-0.5759717809665472,0.5245533905405224,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S-T159.6,1,1,0.21707726375528436,-0.31218719365745257,0.529264457412737,0.09999387483292715,-0.14049135792324385,0.240485232756171,0.3811765972046187,-0.07635581187142282,0.45753240907604154,0.3124448367166814,0.5198587819947043,-0.20741394527802287,0.38117283950617287,0.49691358024691357,-0.1157407407407407,0.6736111111111112,0.2552910052910053,0.41832010582010587,0.0,,,0.38117283950617287,0.49691358024691357,-0.1157407407407407,0.0,1.0,-1.0,0.0,1.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.95,0.95,0.0
